variable,ISO,region,scenario,year,value
Needing both heating and cooling,AGO,Angola,STEPS,2070,0.0
Needing both heating and cooling,BDI,Burundi,STEPS,2070,0.0
Needing both heating and cooling,COD,Democratic Republic of the Congo,STEPS,2070,0.0
Needing both heating and cooling,VGB,British Virgin Islands,STEPS,2070,0.0
Needing both heating and cooling,BRA,Brazil,STEPS,2070,0.0
Needing both heating and cooling,COK,Cook Islands,STEPS,2070,0.0
Needing both heating and cooling,DZA,Algeria,STEPS,2070,52.7
Needing both heating and cooling,QAT,Qatar,STEPS,2070,0.0
Needing both heating and cooling,MKD,North Macedonia,STEPS,2070,100.0
Needing both heating and cooling,BGR,Bulgaria,STEPS,2070,99.7
Needing both heating and cooling,KIR,Kiribati,STEPS,2070,0.0
Needing both heating and cooling,CAN,Canada,STEPS,2070,69.8
Needing both heating and cooling,MYS,Malaysia,STEPS,2070,0.0
Needing both heating and cooling,LBR,Liberia,STEPS,2070,0.0
Needing both heating and cooling,SGS,South Georgia and the South Sandwich Isla,STEPS,2070,0.0
Needing both heating and cooling,TJK,Tajikistan,STEPS,2070,84.7
Needing both heating and cooling,AFG,Afghanistan,STEPS,2070,87.6
Needing both heating and cooling,CMR,Cameroon,STEPS,2070,0.0
Needing both heating and cooling,WSM,Samoa,STEPS,2070,0.0
Needing both heating and cooling,REU,R̩union,STEPS,2070,0.0
Needing both heating and cooling,ARE,United Arab Emirates,STEPS,2070,0.0
Needing both heating and cooling,MDV,Maldives,STEPS,2070,0.0
Needing both heating and cooling,GIN,Guinea,STEPS,2070,0.0
Needing both heating and cooling,MWI,Malawi,STEPS,2070,0.0
Needing both heating and cooling,PRY,Paraguay,STEPS,2070,0.0
Needing both heating and cooling,BHS,Bahamas,STEPS,2070,0.0
Needing both heating and cooling,GBR,United Kingdom,STEPS,2070,48.7
Needing both heating and cooling,BMU,Bermuda,STEPS,2070,0.0
Needing both heating and cooling,MNP,Northern Mariana Islands,STEPS,2070,0.0
Needing both heating and cooling,GUM,Guam,STEPS,2070,0.0
Needing both heating and cooling,UZB,Uzbekistan,STEPS,2070,99.0
Needing both heating and cooling,OMN,Oman,STEPS,2070,0.0
Needing both heating and cooling,GUF,French Guiana,STEPS,2070,0.0
Needing both heating and cooling,ATF,French Southern and Antarctic Lands,STEPS,2070,0.0
Needing both heating and cooling,SHN,Saint Helena,STEPS,2070,0.0
Needing both heating and cooling,ARG,Argentina,STEPS,2070,15.3
Needing both heating and cooling,BIH,Bosnia and Herzegovina,STEPS,2070,100.0
Needing both heating and cooling,MOZ,Mozambique,STEPS,2070,0.0
Needing both heating and cooling,CHL,Chile,STEPS,2070,76.3
Needing both heating and cooling,MAR,Morocco,STEPS,2070,17.4
Needing both heating and cooling,GTM,Guatemala,STEPS,2070,0.0
Needing both heating and cooling,IOT,British Indian Ocean Territory,STEPS,2070,0.0
Needing both heating and cooling,PHL,Philippines,STEPS,2070,0.0
Needing both heating and cooling,PRK,Democratic People's Republic of Korea,STEPS,2070,97.3
Needing both heating and cooling,ZWE,Zimbabwe,STEPS,2070,0.0
Needing both heating and cooling,NGA,Nigeria,STEPS,2070,0.0
Needing both heating and cooling,MCO,Monaco,STEPS,2070,0.0
Needing both heating and cooling,MNG,Mongolia,STEPS,2070,42.2
Needing both heating and cooling,KEN,Kenya,STEPS,2070,0.0
Needing both heating and cooling,CUW,Cura̤ao,STEPS,2070,0.0
Needing both heating and cooling,GLP,Guadeloupe,STEPS,2070,0.0
Needing both heating and cooling,NOR,Norway,STEPS,2070,0.0
Needing both heating and cooling,MNE,Montenegro,STEPS,2070,98.3
Needing both heating and cooling,STP,Sao Tome and Principe,STEPS,2070,0.0
Needing both heating and cooling,BOL,Bolivia,STEPS,2070,20.9
Needing both heating and cooling,BRN,Brunei Darussalam,STEPS,2070,0.0
Needing both heating and cooling,BHR,Bahrain,STEPS,2070,0.0
Needing both heating and cooling,CXR,Christmas Island,STEPS,2070,0.0
Needing both heating and cooling,TKM,Turkmenistan,STEPS,2070,99.4
Needing both heating and cooling,MMR,Myanmar,STEPS,2070,0.2
Needing both heating and cooling,NZL,New Zealand,STEPS,2070,50.9
Needing both heating and cooling,UGA,Uganda,STEPS,2070,0.0
Needing both heating and cooling,ECU,Ecuador,STEPS,2070,17.1
Needing both heating and cooling,PCN,Pitcairn,STEPS,2070,0.0
Needing both heating and cooling,SUR,Suriname,STEPS,2070,0.0
Needing both heating and cooling,MHL,Marshall Islands,STEPS,2070,0.0
Needing both heating and cooling,SYC,Seychelles,STEPS,2070,0.0
Needing both heating and cooling,YEM,Yemen,STEPS,2070,0.0
Needing both heating and cooling,COL,Colombia,STEPS,2070,8.9
Needing both heating and cooling,ROU,Romania,STEPS,2070,99.1
Needing both heating and cooling,SSD,South Sudan,STEPS,2070,0.0
Needing both heating and cooling,PER,Peru,STEPS,2070,3.7
Needing both heating and cooling,MTQ,Martinique,STEPS,2070,0.0
Needing both heating and cooling,IRL,Ireland,STEPS,2070,0.0
Needing both heating and cooling,RWA,Rwanda,STEPS,2070,0.0
Needing both heating and cooling,AIA,Anguilla,STEPS,2070,0.0
Needing both heating and cooling,GEO,Georgia,STEPS,2070,95.4
Needing both heating and cooling,NLD,Netherlands,STEPS,2070,100.0
Needing both heating and cooling,IMN,Isle of Man,STEPS,2070,0.0
Needing both heating and cooling,ALB,Albania,STEPS,2070,98.0
Needing both heating and cooling,ASM,American Samoa,STEPS,2070,0.0
Needing both heating and cooling,SJM,Svalbard and Jan Mayen,STEPS,2070,0.0
Needing both heating and cooling,FJI,Fiji,STEPS,2070,0.0
Needing both heating and cooling,VUT,Vanuatu,STEPS,2070,0.0
Needing both heating and cooling,ISL,Iceland,STEPS,2070,0.0
Needing both heating and cooling,SWZ,Eswatini,STEPS,2070,0.0
Needing both heating and cooling,MLT,Malta,STEPS,2070,0.0
Needing both heating and cooling,TTO,Trinidad and Tobago,STEPS,2070,0.0
Needing both heating and cooling,CAF,Central African Republic,STEPS,2070,0.0
Needing both heating and cooling,SPM,Saint Pierre and  Miquelon,STEPS,2070,0.0
Needing both heating and cooling,CIV,C̫te d'Ivoire,STEPS,2070,0.0
Needing both heating and cooling,MRT,Mauritania,STEPS,2070,0.0
Needing both heating and cooling,LAO,Lao People's Democratic Republic,STEPS,2070,0.0
Needing both heating and cooling,BLR,Belarus,STEPS,2070,100.0
Needing both heating and cooling,ESH,Western Sahara,STEPS,2070,0.0
Needing both heating and cooling,POL,Poland,STEPS,2070,99.9
Needing both heating and cooling,LUX,Luxembourg,STEPS,2070,100.0
Needing both heating and cooling,IRN,Iran,STEPS,2070,82.7
Needing both heating and cooling,SRB,Serbia,STEPS,2070,100.0
Needing both heating and cooling,PNG,Papua New Guinea,STEPS,2070,0.0
Needing both heating and cooling,DOM,Dominican Republic,STEPS,2070,0.0
