YEAR;FACILITY_NAME;GHGRP_ID;ADDRESS;LATITUDE;LONGITUDE;CITY;COUNTY;STATE;ZIP_CODE;PARENT_CO;SUBPARTS;NUM_SECTORS;TOTAL_REPORTED_CO2_tCO2;POWER;REFINING;IRON STEEL;CHEMICALS;CEMENT;TOTAL_CO2_tCO2
2017;IFF CHEMICAL HOLDINGS INC;1007956;2051 LANE AVENUE NORTH;30.34774;-81.7494;JACKSONVILLE;DUVAL COUNTY;FL;32254;INTERNATIONAL FLAVORS & FRAGRANCES INC (100%);C;1;36672;0;0;0;36672;0;36672
2017;ILLINOIS CEMENT CO;1006738;1601 ROCKWELL ROAD;41.329483;-89.081612;LASALLE;LASALLE COUNTY;IL;61301;EAGLE MATERIALS INC (100%);C,H;1;765331;0;0;0;0;765331;765331
2017;INDSPEC CHEMICAL CORPORATION;1001707;133 MAIN ST.;41.019022;-79.716278;PETROLIA;BUTLER COUNTY;PA;16050;OCCIDENTAL PETROLEUM CORP (100%);C;1;46072;0;0;0;46072;0;46072
2017;INEOS Americas, LLC;1003186;3503 PASADENA FWY.;29.73;-95.154722;PASADENA;HARRIS COUNTY;TX;77503;INEOS USA LLC (100%);C;1;59014;0;0;0;59014;0;59014
2017;INEOS CHOCOLATE BAYOU PLANT;1004368;;29.230631;-95.188487;ALVIN;BRAZORIA COUNTY;TX;77511;INEOS USA LLC (100%);C,X;1;2329078;0;0;0;2329078;0;2329078
2017;INEOS NITRILES USA LLC;1002955;1900 Fort Amanda Rd;40.714167;-84.132222;Lima;ALLEN COUNTY;OH;45804;INEOS USA LLC (100%);C,X;1;141370;0;0;0;141370;0;141370
2017;INEOS NOVA LLC BAYPORT SITE;1003451;12222 PORT RD.;29.598883;-95.013606;PASADENA;HARRIS COUNTY;TX;77507;STYROLUTION AMERICA LLC (100%);C;1;360231;0;0;0;360231;0;360231
2017;INEOS NOVA LLC Texas City Site;1003429;2800 FM 519 E;29.359644;-94.931297;TEXAS CITY;GALVESTON COUNTY;TX;77592;STYROLUTION AMERICA LLC (100%);C;1;80107;0;0;0;80107;0;80107
2017;INGEVITY SC LLC CHARLESTON CHEMICAL PLANT;1007512;5598 VIRGINIA AVE;32.89778;-79.97299;NORTH CHARLESTON;CHARLESTON;SC;29406;INGEVITY CORP (100%);C;1;24142;0;0;0;24142;0;24142
2017;INGEVITY SOUTH CAROLINA, LLC - DeRidder Plant;1002248;400 CROSBY ROAD;30.822158;-93.284901;DERIDDER;BEAUREGARD PARISH;LA;70634;INGEVITY CORP (100%);C;1;60763;0;0;0;60763;0;60763
2017;INGEVITY VIRGINIA CORPORATION - CARBON PLANT;1003749;2025 BEECHGROVE RD.;36.95;-89.066111;WICKLIFFE;BALLARD COUNTY;KY;42087;INGEVITY CORP (100%);C;1;83548;0;0;0;83548;0;83548
2017;INMETCO;1005752;One Inmetco Drive;40.859451;-80.258591;ELLWOOD CITY;LAWRENCE COUNTY;PA;16117;HORSEHEAD HOLDING CORP (100%);C,Q;1;41764;0;0;41764;0;0;41764
2017;INVISTA ORANGE SITE;1002212;3055A FM 1006;30.054167;-93.752208;ORANGE;ORANGE COUNTY;TX;77631;KOCH INDUSTRIES INC (100%);C,E,V;1;90866;0;0;0;90866;0;90866
2017;INVISTA S.a r.l.;1001781;2695 OLD BLOOMINGTON RD NORTH;28.673056;-96.953611;VICTORIA;VICTORIA COUNTY;TX;77905;KOCH INDUSTRIES INC (100%);C,E,V;1;690747;0;0;0;690747;0;690747
2017;IPL Eagle Valley Generating Station;1001534;4040 BLUE BLUFF ROAD;39.4851;-86.4176;MARTINSVILLE;Morgan;IN;46151;AES CORP (100%);C,D;1;5494;5494;0;0;0;0;5494
2017;IPSCO KOPPEL TUBULARS CORP KOPPEL WORKS;1005190;6403 6TH STREET;40.83557;-80.321971;KOPPEL;BEAVER COUNTY;PA;16136;IPSCO TUBULARS LLC (100%);C,Q;1;83276;0;0;83276;0;0;83276
2017;ISP CHEMICALS LLC;1005604;455 N MAIN ST;37.047737;-88.35866;CALVERT CITY;MARSHALL COUNTY;KY;42029;ASHLAND INC (100%);C,TT;1;70381;0;0;0;70381;0;70381
2017;ISP LIMA LLC;1004504;1220 S METCALF ST;40.718333;-84.116389;LIMA;ALLEN;OH;45804;ASHLAND INC (100%);C;1;105319;0;0;0;105319;0;105319
2017;ISP TECHNOLOGIES TEXAS CITY PLANT;1000022;4501 ATTWATER AVENUE;29.42807;-94.995369;TEXAS CITY;GALVESTON COUNTY;TX;77590;ASHLAND INC (100%);C;1;33868;0;0;0;33868;0;33868
2017;Iatan;1001018;20250 HWY 45 N;39.4472;-94.98;WESTON;Platte;MO;64098;GREAT PLAINS ENERGY INC (79.4%);;;;;;;;;
2017;Indeck-Corinth Energy Center;1001243;24 WHITE ST;43.25;-73.8125;CORINTH;Saratoga;NY;12822;INDECK ENERGY (100%);C,D;1;295864;295864;0;0;0;0;295864
2017;Indeck-Olean Energy Center;1006205;140 MOORE AVE;42.0875;-78.4578;OLEAN;Cattaraugus;NY;14760;INDECK ENERGY (100%);C,D;1;41380;41380;0;0;0;0;41380
2017;Indeck-Oswego Energy Center;1001241;105 MITCHELL ST;43.4682;-76.4965;OSWEGO;Oswego;NY;13126;INDECK ENERGY (100%);D;1;27926;27926;0;0;0;0;27926
2017;Indeck-Silver Springs Energy Center;1001240;1 INDECK DRIVE;42.6544;-78.0772;SILVER SPRINGS;Wyoming;NY;14550;INDECK ENERGY (100%);C,D;1;30035;30035;0;0;0;0;30035
2017;Indeck-Yerkes Energy Center;1001242;1 SHERIDAN DRIVE;42.9671;-78.9182;TONAWANDA;Erie;NY;14150;INDECK ENERGY (100%);C,D;1;46730;46730;0;0;0;0;46730
2017;Independence;1001059;555 POINT FERRY ROAD;35.6733;-91.4083;NEWARK;Independence;AR;72562;ENTERGY CORP (47.93%);;;;;;;;;
2017;Independence;1000432;76 INDEPENDENCE WAY;43.495;-76.4508;OSWEGO;Oswego;NY;13126;DYNEGY INC (100%);C,D;1;1671907;1671907;0;0;0;0;1671907
2017;Indian River;1001478;29416 POWER PLANT ROAD;38.5857;-75.2341;DAGSBORO;Sussex;DE;19939;NRG ENERGY INC (100%);C,D;1;362001;362001;0;0;0;0;362001
2017;Indiana Harbor Coke Company;1007287;3210 Watling St.;41.656321;-87.450142;East Chicago;LAKE COUNTY;IN;46312;SUNCOKE ENERGY (85%);;;;;;;;;
2017;Indiantown Cogeneration, LP;1000505;13303 SW SILVER FOX LANE;27.0393;-80.5144;INDIANTOWN;Martin;FL;34956;CALYPSO ENERGY HOLDINGS LLC (100%);C,D;1;125798;125798;0;0;0;0;125798
2017;Indigo Generation Facility;1000128;63500 19TH AVE;33.9114;-116.5533;NORTH PALM SPRINGS;Riverside;CA;92258;MITSUBISHI CORP (AMERICAS) (100%);D;1;40081;40081;0;0;0;0;40081
2017;Indorama Ventures, Xylenes and PTA, LLC;1000325;1401 FINLEY ISLAND ROAD;34.64;-87.0583;DECATUR;Morgan;AL;35601;INDORAMA VENTURES HOLDINGS LP (100%);C,PP;1;266628;0;0;0;266628;0;266628
2017;Ingevity Virginia Corporation;1012867;958 East Riverside Street;37.805354;-79.994182;Covington;COVINGTON CITY;VA;24426;Ingevity CORP (100%);C;1;38313;0;0;0;38313;0;38313
2017;Inland Empire Energy Center;1000469;26226 ANTELOPE RD;33.7393;-117.1701;ROMOLAND;Riverside;CA;92585;GENERAL ELECTRIC CO (100%);C,D;1;144688;144688;0;0;0;0;144688
2017;Intercession City Power Plant;1001188;6525 OSCEOLA POLK LINE ROAD;28.2628;-81.5486;INTERCESSION CITY;Osceola;FL;33848;DUKE ENERGY CORP (95.48%);;;;;;;;;
2017;Intermountain Generating Station;1005628;850 BRUSH WELLMAN RD;39.5035;-112.5811;DELTA;Millard;UT;84624;Intermountain Power Agency (100%);C,D;1;7633181;7633181;0;0;0;0;7633181
2017;International Station Power Plant;1010606;6075 Electron Drive;61.168812;-149.911006;Anchorage;ANCHORAGE MUNICIPALITY;AK;99518;CHUGACH ELECTRIC ASSOC INC (70%);;;;;;;;;
2017;Interstate;1001122;3570 RIDGELY ROAD;39.8233;-89.5888;SPRINGFIELD;Sangamon;IL;62707;CITY OF SPRINGFIELD (100%);D;1;10693;10693;0;0;0;0;10693
2017;Inver Hills Generating Plant;1003409;3185 117th Street;44.781;-93.042;Inver Grove Heights;DAKOTA COUNTY;MN;55075;XCEL ENERGY (100%);C;1;6476;6476;0;0;0;0;6476
2017;Iowa Fertilizer Company;1012918;3550 180th Street;40.69589;-91.23633;Wever;LEE COUNTY;IA;52658;Iowa Fertilizer Co LLC (100%);C,G,V;1;1040009;0;0;0;1040009;0;1040009
2017;Ironside Energy, LLC;1003195;3001 Dickey Road;41.65984;-87.46585;East Chicago;LAKE COUNTY;IN;46312;PRIMARY ENERGY RECYCLING HOLDINGS LLC (100%);C;1;363880;363880;0;0;0;0;363880
2017;Irvington Generating Station;1001425;3950 E IRVINGTON ROAD;32.16;-110.9047;TUCSON;Pima;AZ;85714;UNS ENERGY CORP (100%);C,D;1;462064;462064;0;0;0;0;462064
2017;Itafos Conda LLC;1001154;3010 CONDA ROAD;42.739417;-111.541421;SODA SPRINGS;CARIBOU;ID;83276;AGRIUM US INC (100%);C,Z;1;107417;0;0;0;107417;0;107417
2017;Ivanpah Solar Electric Generating Facility;1011082;100302 Yates Well Road;35.556742;-115.470514;Nipton;SAN BERNARDINO;CA;92364;NRG ENERGY INC (50.1%);;;;;;;;;
2017;J D Kennedy;1001497;4215 TALLEYRAND AVE;30.3644;-81.6236;JACKSONVILLE;Duval;FL;32206;JEA (100%);C,D;1;23552;23552;0;0;0;0;23552
2017;J H Campbell;1000670;17000 CROSWELL ST;42.9103;-86.2036;WEST OLIVE;Ottawa;MI;49460;CMS ENERGY CORP (96.17%);;;;;;;;;
2017;J K Spruce;1007376;12940 S US Hwy 181;29.3091;-98.3205;SAN ANTONIO;Bexar;TX;78223;CPS ENERGY (100%);C,D;1;5939647;5939647;0;0;0;0;5939647
2017;J M Stuart;1000849;745 US 52;38.6361;-83.6939;Manchester;Adams;OH;45144;DYNEGY INC (39%);;;;;;;;;
2017;J P Madgett;1000995;500 Old State Hwy 35;44.3026;-91.9126;Alma;Buffalo;WI;54610;DAIRYLAND POWER COOPERATIVE (100%);C,D;1;1812029;1812029;0;0;0;0;1812029
2017;J R Kelly;1001496;515 SE 5 AVE;29.6467;-82.3219;GAINESVILLE;Alachua;FL;32601;CITY OF GAINESVILLE (100%);C,D;1;243652;243652;0;0;0;0;243652
2017;J R SIMPLOT COMPANY;1003636;12688 S. COLORADO AVE.;36.551156;-120.113717;HELM;FRESNO COUNTY;CA;93627;JR SIMPLOT CO (100%);C,U,V;1;17761;0;0;0;17761;0;17761
2017;J Robert Massengale Generating Station;1000395;402 Massengale Drive;33.6039;-101.8408;LUBBOCK;Lubbock;TX;79401;CITY OF LUBBOCK TEXAS (100%);D;1;45356;45356;0;0;0;0;45356
2017;J T Deely;1001039;12940 S US Hwy 181;29.3072;-98.3228;SAN ANTONIO;Bexar;TX;78223;CPS ENERGY (100%);D;1;4220681;4220681;0;0;0;0;4220681
2017;J.B. Sims Generation Station;1002371;1231 N. Third St.;43.071111;-86.233889;Grand Haven;OTTAWA COUNTY;MI;49417;GRAND HAVEN BOARD OF LIGHT & POWER (100%);C,D;1;526366;526366;0;0;0;0;526366
2017;J.M. Shafer Generating Station;1000559;6811 Weld County Road #31;40.0979;-104.7745;FORT LUPTON;Weld;CO;80621;TRI-STATE GENERATION & TRANSMISSION (100%);C,D;1;193536;193536;0;0;0;0;193536
2017;JEWELL COAL & COKE;1005598;1034 Dismal River Road;37.234409;-82.036899;Oakwood;BUCHANAN COUNTY;VA;24631;SUNCOKE ENERGY (100%);C,Q;1;468080;0;0;468080;0;0;468080
2017;JR SIMPLOT COMPANY DON SIDING COMPLEX;1005035;1150 W. HIGHWAY 30;42.9089;-112.5239;POCATELLO;BANNOCK;ID;83204;JR SIMPLOT CO (100%);C,U,Z;1;105785;0;0;0;105785;0;105785
2017;JX NIPPON CHEMICAL TEXAS INC;1005675;10500 BAY AREA BLVD.;29.608611;-95.051944;PASADENA;HARRIS COUNTY;TX;77507;JX NIPPON CHEMICAL TEXAS INC (100%);C;1;47054;0;0;0;47054;0;47054
2017;Jack County Generation Facility;1001375;HENDERSON RANCH RD;33.101;-97.9574;JACKSBORO;Jack;TX;76458;BRAZOS ELECTRIC POWER COOPERATIVE INC (100%);C,D;1;1275941;1275941;0;0;0;0;1275941
2017;Jack McDonough;1001508;5551 SOUTH COBB DRIVE;33.8244;-84.475;SMYRNA;Cobb;GA;30080;SOUTHERN CO (100%);C,D;1;6007051;6007051;0;0;0;0;6007051
2017;Jackson Generating Station;1001393;2219 CHAPIN ST;42.2488;-84.3767;JACKSON;Jackson;MI;49203;CMS ENERGY CORP (100%);C,D;1;823921;823921;0;0;0;0;823921
2017;James De Young;1000681;64 PINE AVE;42.7956;-86.1133;HOLLAND;Ottawa;MI;49423;HOLLAND BOARD OF PUBLIC WORKS (100%);C,D;1;519;519;0;0;0;0;519
2017;James H Miller Jr;1007227;4250 Porter Road;33.6319;-87.0597;Quinton;Jefferson;AL;35130;SOUTHERN CO (95.92%);;;;;;;;;
2017;James River;1000713;5701 S KISSICK;37.1086;-93.2592;SPRINGFIELD;Greene;MO;65804;CITY UTILITIES OF SPRINGFIELD (100%);C,D;1;65194;65194;0;0;0;0;65194
2017;Jasper County Generating Facility;1000277;10719 PURRYSBURG ROAD;32.3592;-81.1236;HARDEEVILLE;Jasper;SC;29927;SCANA CORP (100%);D;1;2136591;2136591;0;0;0;0;2136591
2017;Jim Bridger;1001192;35 MILES EAST OF ROCK SPRINGS;41.7378;-108.7875;POINT OF ROCKS;Sweetwater;WY;82942;BERKSHIRE HATHAWAY INC (66.67%);;;;;;;;;
2017;John B. Rich Memorial Power Station, Gilberton Power Company;1001203;81 ELEANOR AVE;40.79;-76.1984;FRACKVILLE;Schuylkill;PA;17931;GILBERTON POWER CO (100%);C,D;1;913762;913762;0;0;0;0;913762
2017;John E Amos;1000967;1530 Winfield Road;38.4731;-81.8233;Winfield;Putnam;WV;25213;AMERICAN ELECTRIC POWER (100%);C,D;1;13352670;13352670;0;0;0;0;13352670
2017;John S. Cooper;1007788;7130 HIGHWAY 1247;37;-84.5917;SOMERSET;Pulaski;KY;42501;EAST KENTUCKY POWER COOPERATIVE (100%);C,D;1;455483;455483;0;0;0;0;455483
2017;John S. Rainey Generating Station;1001158;2900 OPRY HOUSE ROAD;34.3477;-82.776;IVA;Anderson;SC;29655;SANTEE COOPER (100%);D;1;2650552;2650552;0;0;0;0;2650552
2017;John Sevier;1000918;611 Old Hwy 70 S;36.3767;-82.9639;ROGERSVILLE;Hawkins;TN;37857;;C,D;1;2009739;2009739;0;0;0;0;2009739
2017;John Twitty;1001044;5100 W FARM ROAD 164;37.1519;-93.3892;SPRINGFIELD;Greene;MO;65807;CITY UTILITIES OF SPRINGFIELD (100%);C,D;1;2003854;2003854;0;0;0;0;2003854
2017;John W. Turk Power Plant;1010604;3711 Highway 355 South;33.655556;-93.813889;Fulton;HEMPSTEAD COUNTY;AR;71838;EAST TEXAS ELECTRIC COOPERATIVE INC (8.333%);;;;;;;;;
2017;Johnson County Generation Facility;1001287;831 SPARKS DR;32.3994;-97.4078;CLEBURNE;Johnson;TX;76033;BRAZOS ELECTRIC POWER COOPERATIVE INC (100%);D;1;180742;180742;0;0;0;0;180742
2017;Johnsonville;1000919;535 Steam Plant Rd;36.0278;-87.9861;NEW JOHNSONVILLE;Humphreys;TN;37134;;C,D;1;2329743;2329743;0;0;0;0;2329743
2017;Joliet 29;1001453;1800 CHANNAHON RD;41.4947;-88.125;JOLIET;Will;IL;60436;NRG ENERGY INC (100%);C,D;1;187322;187322;0;0;0;0;187322
2017;Joliet 9;1001519;1601 PATTERSON RD;41.4947;-88.125;JOLIET;Will;IL;60436;NRG ENERGY INC (100%);C,D;1;30862;30862;0;0;0;0;30862
2017;Jones Station;1000937;E OF LUBBOCK ON FARM RD 3020;33.5239;-101.7392;LUBBOCK;Lubbock;TX;79408;XCEL ENERGY (100%);C,D;1;580494;580494;0;0;0;0;580494
2017;Joppa Steam;1000340;2100 PORTLAND ROAD;37.2103;-88.8606;JOPPA;Massac;IL;62953;DYNEGY INC (80%);;;;;;;;;
2017;KALAELOA COGENERATION PLANT;1006670;91-111 KALAELOA BOULEVARD;21.301643;-158.096275;KAPOLEI;HONOLULU COUNTY;HI;96707;KALAELOA PARTNERS LP (100%);C;1;859801;859801;0;0;0;0;859801
2017;KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION;1001765;4941-K MAALO RD;21.9786;-159.3422;LIHUE;KAUAI;HI;96766;KAUAI ISLAND UTILITY COOPERATIVE (100%);C;1;113374;113374;0;0;0;0;113374
2017;KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION;1001768;261-A AKAULA RD;21.89965;-159.585808;ELEELE;KAUAI COUNTY;HI;96705;KAUAI ISLAND UTILITY COOPERATIVE (100%);C;1;78352;78352;0;0;0;0;78352
2017;KERN FRONT LIMITED;1002543;12241 OILFIELD ROAD;35.498971;-119.038199;BAKERSFIELD;KERN;CA;93308;KERN FRONT LTD (100%);C;1;53793;53793;0;0;0;0;53793
2017;KERN OIL & REFINING CO.;1004267;7724 E PANAMA LN ;35.295278;-118.921111;BAKERSFIELD;KERN COUNTY;CA;93307;KERN OIL & REFINING CO (100%);C,MM,Y;1;153039;0;153039;0;0;0;153039
2017;KEYSTONE CEMENT COMPANY;1005622;6507 Nor-Bath Blvd;40.715359;-75.400859;BATH;NORTHAMPTON COUNTY;PA;18014;GIANT CEMENT HOLDING INC (100%);C,H;1;502943;0;0;0;0;502943;502943
2017;KEYSTONE STEEL & WIRE CO;1004811;7000 SOUTH ADAMS STREET;40.642503;-89.645771;PEORIA;PEORIA COUNTY;IL;61641;KEYSTONE CONSOLIDATED INDUSTRIES INC (100%);C,Q;1;148309;0;0;148309;0;0;148309
2017;KIAC Cogeneration;1001268;JFK AIRPORT BUILDING 49;40.6417;-73.7778;JAMAICA;Queens;NY;11430;CALPINE CORP (100%);D;1;284366;284366;0;0;0;0;284366
2017;KLEEN ENERGY SYSTEMS POWER PLANT;1002802;1349 RIVER RD;41.5526;-72.597;MIDDLETOWN;MIDDLESEX;CT;6457;KLEEN ENERGY HOLDINGS LLC (100%);C,D;1;1541183;1541183;0;0;0;0;1541183
2017;KMCO, LLC;1005467;16503 RAMSEY RD.;29.9222;-95.0544;CROSBY;HARRIS;TX;77532;KMCO LLC (100%);C;1;34749;0;0;0;34749;0;34749
2017;KMTEX, LLC;1005523;2450 S. GULFWAY DR.;29.829276;-93.966729;PORT ARTHUR;JEFFERSON COUNTY;TX;77641;KMCO LLC (100%);C;1;30670;0;0;0;30670;0;30670
2017;KOCH FERITLIZER ENID LLC ENID NITROGEN PLT;1002407;1619 SOUTH 78TH;36.37858;-97.7639;ENID;GARFIELD COUNTY;OK;73701;KOCH INDUSTRIES INC (100%);C,G,PP,V;1;1671273;0;0;0;1671273;0;1671273
2017;KOCH FERTILIZER BEATRICE, LLC;1006575;21178 SOUTHWEST 89TH ROAD;40.319147;-96.841297;BEATRICE;GAGE COUNTY;NE;68310;KOCH INDUSTRIES INC (100%);C,G,PP,V;1;576601;0;0;0;576601;0;576601
2017;KOCH FERTILIZER DODGE CITY, LLC;1006037;11559 U.S. HIGHWAY 50;37.777013;-99.929746;DODGE CITY;FORD COUNTY;KS;67801;KOCH INDUSTRIES INC (100%);C,G,PP,V;1;519296;0;0;0;519296;0;519296
2017;KOSMOS CEMENT CO;1007997;15301 DIXIE HIGHWAY;38.034696;-85.90601;LOUISVILLE;JEFFERSON COUNTY;KY;40272;CEMEX INC (75%);;;;;;;;;
2017;KRATON CHEMICAL, LLC;1005866;875 HARGER STREET;40.50632;-81.4743;DOVER;TUSCARAWAS COUNTY;OH;44622;ARIZONA CHEMICAL CO LLC (100%);C;1;29512;0;0;0;29512;0;29512
2017;Kalamazoo River Generating Station;1001313;6900 EAST MICHIGAN AVE;42.2797;-85.4922;COMSTOCK;Kalamazoo;MI;49041;CMS ENERGY CORP (100%);D;1;4543;4543;0;0;0;0;4543
2017;Kalkaska Ct Project #1;1000182;1750 PROUGH ROAD SW;44.6889;-85.2019;KALKASKA;Kalkaska;MI;49646;MICHIGAN PUBLIC POWER AGENCY (100%);C,D;1;11088;11088;0;0;0;0;11088
2017;Kanawha River;1000968;U S ROUTE 60;38.2056;-81.4211;GLASGOW;Kanawha;WV;25086;AMERICAN ELECTRIC POWER (100%);C,D;1;0;0;0;0;0;0;0
2017;Kearny Generating Station;1000747;HACKENSACK AVE;40.7375;-74.1;KEARNY;Hudson;NJ;7032;PUBLIC SERVICE ENTERPRISE GROUP INC (100%);C,D;1;137831;137831;0;0;0;0;137831
2017;Kemper County;1001179;221 MARK COBB RD;32.7976;-88.6057;DE KALB;Kemper;MS;39328;;C,D;1;146762;146762;0;0;0;0;146762
2017;Kendall Green Energy;1000657;265 FIRST ST;42.3633;-71.0792;CAMBRIDGE;Middlesex;MA;2142;VEOLIA ENVIRONMENT NORTH AMERICAN OPERATIONS INC (100%);C,D;1;789578;789578;0;0;0;0;789578
2017;Kern River Cogeneration Facility;1004001;1546 SW China Grade Loop;35.451697;-118.98494;BAKERSFIELD;KERN COUNTY;CA;93308;CHEVRON CORP (100%);C,DD;1;461347;461347;0;0;0;0;461347
2017;Key City/Wilmarth Plant;1003410;800 Summit Avenue;44.196163;-94.003383;Mankato;BLUE EARTH;MN;56001;XCEL ENERGY (100%);C;1;54807;54807;0;0;0;0;54807
2017;Keystone;1000883;313 KEYSTONE DRIVE;40.6604;-79.3411;SHELOCTA;Armstrong;PA;15774;ARCLIGHT CAPITAL PARTNERS LLC (44.45%);;;;;;;;;
2017;Killen Station;1001010;14869 US 52;38.6903;-83.4803;MANCHESTER;Adams;OH;45144;AES CORP (67%);;;;;;;;;
2017;Kincaid Generation, LLC;1001520;4 MILES WEST OF KINCAID on RT 104;39.5906;-89.4964;KINCAID;Christian;IL;62540;DYNEGY INC (100%);C,D;1;4736952;4736952;0;0;0;0;4736952
2017;Kingsburg Cogeneration Facility;1003016;11765 Mountain View Road;36.546786;-119.579425;Kingsburg;FRESNO COUNTY;CA;93631;SOUTHWEST GENERATION OPERATING CO (100%);D;1;9043;9043;0;0;0;0;9043
2017;Kingston;1005871;SWAN POND RD;35.8992;-84.5194;KINGSTON;Roane;TN;37763;;D;1;5183774;5183774;0;0;0;0;5183774
2017;Kinmundy Power Plant;1007209;2816 KINOKA ROAD;38.7619;-89.0128;PATOKA;Marion;IL;62875;AMEREN CORP (100%);C,D;1;6671;6671;0;0;0;0;6671
2017;Klamath Cogeneration Project;1001314;4940 Hwy 97 South;42.174;-121.8112;Klamath Falls;Klamath;OR;97603;IBERDROLA USA INC (100%);C,D;1;965359;965359;0;0;0;0;965359
2017;Kneeland Station;1000092;165 KNEELAND ST;42.35;-71.0583;BOSTON;Suffolk;MA;2111;VEOLIA ENVIRONMENT NORTH AMERICAN OPERATIONS INC (100%);C;1;74280;74280;0;0;0;0;74280
2017;Knox Lee Power Plant;1000934;306 KNOX LEE;32.3766;-94.6415;LONGVIEW;Gregg;TX;75603;AMERICAN ELECTRIC POWER (100%);D;1;34853;34853;0;0;0;0;34853
2017;Koch Fertilizer Ft. Dodge, LLC;1007046;3162 200TH STREET;42.499406;-94.017177;Duncombe;WEBSTER;IA;50532;KOCH INDUSTRIES INC (100%);C,G,PP,V;1;630866;0;0;0;630866;0;630866
2017;Koppers Inc. Follansbee Plant;1001632;810 Koppers Road;40.335031;-80.603893;Follansbee;BROOKE COUNTY;WV;26037;KOPPERS INC (100%);C;1;30932;0;0;0;30932;0;30932
2017;Koppers Inc. Stickney Plant;1000336;3900 South Laramie Avenue;41.82055;-87.74929;Cicero;COOK;IL;60804;KOPPERS INC (100%);C;1;35651;0;0;0;35651;0;35651
2017;Kyger Creek;1000853;5758 STATE ROUTE 7 NORTH;38.9161;-82.1281;CHESHIRE;Gallia;OH;45620;OHIO VALLEY ELECTRIC CORP (100%);D;1;5868070;5868070;0;0;0;0;5868070
2017;Kyrene Generating Station;1000241;7005 S KYRENE RD;33.3544;-111.9364;TEMPE;Maricopa;AZ;85283;SALT RIVER PROJECT (100%);C,D;1;406261;406261;0;0;0;0;406261
2017;L A CO CENTRAL HEATING PLANT;1002591;301 N. BROADWAY;34.05624;-118.24312;LOS ANGELES;LOS ANGELES COUNTY;CA;90012;LOS ANGELES COUNTY (100%);C;1;89403;89403;0;0;0;0;89403
2017;L V Sutton Steam Electric Plant;1000828;801 SUTTON STEAM PLANT ROAD;34.2824;-77.9864;WILMINGTON;New Hanover;NC;28401;DUKE ENERGY CORP (100%);C,D;1;1800763;1800763;0;0;0;0;1800763
2017;L'Anse Warden Electric Company LLC;1011214;157 S. Main Street;46.756876;-88.455897;L'Anse;BARAGA COUNTY;MI;49946;CONVERGEN ENERGY (100%);C;1;18034;18034;0;0;0;0;18034
2017;LAFARGE BUILDING MATERIALS INC;1005360;1916 ROUTE 9 WEST;42.49756;-73.813652;RAVENA;ALBANY COUNTY;NY;12143;LAFARGE NORTH AMERICA INC (100%);C,H;1;559508;0;0;0;0;559508;559508
2017;LAFARGE NA WHITEHALL PLANT;1005639;5160 MAIN ST.;40.687646;-75.506305;WHITEHALL;LEHIGH COUNTY;PA;18052;HOLCIM (US) INC (100%);C,H;1;295147;0;0;0;0;295147;295147
2017;LAFARGE Paulding Plant (INCLUDING SYSTECH ENV CORP);1007766;11435 COUNTY ROAD 176;41.1809;-84.6048;PAULDING;PAULDING COUNTY;OH;45879;LAFARGE NORTH AMERICA INC (100%);C,H;1;426408;0;0;0;0;426408;426408
2017;LANXESS CORPORATION;1004234;8500 WEST BAY RD;29.759767;-94.907294;BAYTOWN;CHAMBERS COUNTY;TX;77520;LANXESS CORP (100%);C;1;162471;0;0;0;162471;0;162471
2017;LAS VEGAS GENERATING STATION;1000595;1701 ALEXANDER RD;36.23228;-115.12297;N LAS VEGAS;CLARK COUNTY;NV;89030;NV ENERGY (100%);D;1;162396;162396;0;0;0;0;162396
2017;LCC BAYPORT LYONDELL;1001905;10801 CHOATE RD.;29.61;-95.05;PASADENA;HARRIS COUNTY;TX;77507;LYONDELLBASSELL (100%);C;1;75338;0;0;0;75338;0;75338
2017;LCEC Generation;1007773;2023 Power Plant Lane;32.97658;-103.324315;Lovington;LEA COUNTY;NM;88260;WESTERN FARMERS ELECTRIC COOPERATIVE (100%);C;1;20167;20167;0;0;0;0;20167
2017;LEHIGH CEMENT CO LLC;1005352;700 25TH STREET NORTHWEST;43.1788;-93.2136;MASON CITY;CERRO GORDO COUNTY;IA;50401;LEHIGH CEMENT CO LLC (100%);C,H;1;615485;0;0;0;0;615485;615485
2017;LEHIGH CEMENT CO LLC;1006234;8401 SECOND AVENUE;33.5401;-86.5435;LEEDS;JEFFERSON COUNTY;AL;35094;LEHIGH HANSON INC (100%);C,H;1;596228;0;0;0;0;596228;596228
2017;LEHIGH CEMENT CO LLC;1006136;3084 W CR 225 S;40.734521;-86.433441;LOGANSPORT;CASS COUNTY;IN;46947;LEHIGH CEMENT CO LLC (100%);C,H;1;346834;0;0;0;0;346834;346834
2017;LEHIGH CEMENT CO LLC / WACO PLANT;1002049;100 S WICKSON RD;31.481987;-97.240773;WOODWAY;MCLENNAN COUNTY;TX;76712;LEHIGH HANSON INC (100%);H;1;138387;0;0;0;0;138387;138387
