SECTOR,value,LONGITUDE,LATITUDE
Power,0.054856,-13.5,28.97
Power,0.051577,-13.5,28.97
Power,0.370435,25.9,42.15
Power,0.011078,-3.14,42.48
Power,0.011255,-6.21,53.34
Power,0.040411,-8.23,51.83
Power,0.010546,1.76,48.97
Power,0.1542,8.932,52.18
Power,0.060617,25.9,42.15
Power,0.06877,7.408,51.4
Power,0.012761,8.614,52
Power,0.009837,19.17,48.56
Power,0.010369,11.88,57.69
Power,0.012673,25.81,62.23
Power,0.054059,-8.23,51.83
Power,0.015863,17.39,62.4
Power,0.020206,-5.39,36.19
Power,0.025346,-3.63,38.08
Power,0.053616,-8.5,43.33
Power,0.02889,5.079,52.1
Power,0.033942,-61,14.62
Power,1.036863,12.37,51.18
Power,0.065136,21.78,63.04
Power,0.013204,-5.87,43.31
Power,0.00966,-4.49,37.47
Power,0.192307,22.21,65.56
Power,0.025966,-0.94,37.57
Power,0.009305,23.05,63.84
Power,0.481211,26,42.14
Power,0.107231,9.427,45.33
Power,0.080822,22.81,62.74
Power,0.034473,-8.38,53.16
Power,0.017636,-3.11,39.39
Power,0.055742,9.51,45.51
Power,0.623004,-7.86,43.44
Power,0.023928,-3.63,38.08
Power,0.015863,-7.86,43.44
Power,0.009305,14.05,50.65
Power,0.020471,-4.12,38.65
Power,0.011875,13.38,56.12
Power,0.490959,-5.72,43.55
Power,0.037664,8.7,41.93
Power,0.012496,-4.49,37.47
Power,0.016306,-4.81,37.45
Power,0.009926,12.69,56.03
Power,0.011343,-1.34,53.73
Power,0.493618,11.95,51.39
Power,0.133817,7.33,51.62
Power,0.832149,7.009,51.6
Power,0.170152,7.969,51.68
Power,0.342962,8.996,52.38
Power,0.089507,-3.98,38.65
Power,0.010103,0.608,41.69
Power,0.013559,7.567,44.69
Power,0.027916,12.3,51.62
Power,0.077011,10.44,43.38
Power,0.082506,14.11,41.17
Power,0.440445,17.21,40.51
Power,0.022864,18.26,46.06
Power,0.011875,13.38,56.12
Power,0.175469,28.12,59.35
Power,0.029865,-2.14,47.32
Power,0.013648,-17.7,28.66
Power,0.058047,11.47,43.56
Power,0.011255,15.62,58.41
Power,0.017813,11.99,51.3
Power,0.117866,-0.93,37.57
Power,0.011343,6.97,51.59
Power,0.066909,16.51,59.58
Power,0.025434,27.31,42.54
Power,0.015331,21.04,64.74
Power,0.068061,-4.56,36.75
Power,0.00966,-3.6,40.48
Power,0.062832,15.42,41.65
Power,0.101914,12.92,50.85
Power,0.16129,-5.41,36.18
Power,0.0662,-2.52,53.26
Power,0.010014,28.64,44.34
Power,0.010634,2.23,41.42
Power,0.070188,25.43,65.03
Power,0.029422,12.37,51.35
Power,0.048032,11.71,51.46
Power,0.143566,11.58,44.85
Power,0.394362,23.4,44.66
Power,0.116979,6.843,50.86
Power,0.12141,-5.87,43.31
Power,0.053438,15,41.93
Power,0.078695,-3.85,39.94
Power,0.082417,6.77,49.29
Power,0.039613,9.148,49.82
Power,0.022067,-3.85,39.94
Power,0.087646,10.44,43.38
Power,0.417404,-0.38,40.99
Power,0.104572,-0.27,39.67
Power,0.044665,11.57,51.86
Power,0.040411,10.71,45.39
Power,0.011698,3,49.87
Power,0.051134,-4.93,38.11
Power,0.035005,15.17,59.26
Power,0.017104,-7.86,43.44
Power,0.018699,3.84,50.23
Power,0.009039,-3.03,40.01
Power,0.061857,13.7,51.04
Power,0.016306,9.56,56.2
Power,0.015154,6.997,52.72
Power,0.016749,12,51.31
Power,0.035714,6.748,51.39
Power,0.288017,6.684,51.57
Power,0.163948,18.53,48.69
Power,0.014534,7.579,51.68
Power,0.01542,-2.66,42.86
Power,0.067884,-7.08,53.28
Power,0.100141,24.29,45.04
Power,0.066731,17.11,39.1
Power,0.170152,13.54,45.79
Power,0.011521,1.686,41.55
Power,0.108117,-0.33,41.29
Power,0.079759,12.26,51.07
Power,0.029245,-4.05,43.36
Power,0.031903,-3.85,39.94
Power,0.440445,7.747,52.28
Power,0.023396,10.22,50.03
Power,0.070542,-5.68,43.29
Power,0.024637,11.88,57.69
Power,0.015154,27.98,45.43
Power,0.176355,3.091,39.81
Power,0.017636,26.32,42.65
Power,0.009571,2.822,42.01
Power,0.178128,21.97,48.55
Power,0.009039,9.282,45.41
Power,0.14711,13.49,52.49
Power,0.015509,18.59,48.19
Power,0.039525,11.06,49.43
Power,0.374866,6.724,51.37
Power,0.179014,-6.53,42.83
Power,0.020737,0.865,40.96
Power,0.047501,9.157,49.01
Power,0.009305,11.88,57.69
Power,0.134704,7.478,51.61
Power,1.444518,14.57,51.41
Power,0.023219,18.71,63.27
Power,0.01737,10.65,49.98
Power,0.017015,14.53,52.31
Power,0.026232,17.67,59.85
Power,0.017015,18.13,59.15
Power,0.992553,14.35,51.53
Power,0.066554,6.729,51.21
Power,0.187876,6.719,51.52
Power,0.024637,14.83,56.86
Power,0.044045,13.3,52.42
Power,0.026675,13.24,52.53
Power,0.028979,-5.38,36.21
Power,0.325238,6.735,51.45
Power,0.014711,7.69,47.55
Power,0.021358,7.014,49.22
Power,0.088621,13.42,52.51
Power,0.011166,7.219,51.45
Power,0.01861,7.488,51.41
Power,0.06425,6.741,49.35
Power,0.02118,21.19,45.7
Power,0.019408,24.54,58.39
Power,0.080202,12.07,51.11
Power,0.025434,9.923,49.79
Power,0.048564,7.54,47.83
Power,0.086848,-4.85,42.81
Power,0.013648,-4.7,41.67
Power,0.032258,8.724,48.89
Power,0.05459,13.34,52.53
Power,0.233073,8.303,49.01
Power,0.017901,10.65,49.98
Power,0.092166,7.35,51.56
Power,0.032081,-5.81,36.67
Power,0.038727,23.77,61.51
Power,0.012939,27.26,61.47
Power,1.488829,6.613,51.03
Power,0.100141,15.18,37.17
Power,0.023219,10.22,50.03
Power,0.012939,-5.87,43.31
Power,0.014445,17.69,48.45
Power,0.013382,12.02,57.72
Power,0.030574,8.395,49.99
Power,0.030397,11.58,50.89
Power,0.17281,7.704,51.27
Power,0.023662,7.014,49.22
Power,0.016838,13.29,53.56
Power,0.267635,7.621,51.64
Power,0.219779,7.187,51.55
Power,0.023839,11.04,51.01
Power,0.057603,10.34,43.58
Power,0.059021,-4.56,36.75
Power,0.369549,23.4,44.66
Power,0.01028,23.67,61.51
Power,0.061237,-4.56,36.75
Power,0.013293,13.38,56.12
Power,0.023928,24.9,59.43
Power,0.046437,21.27,48.69
Power,0.018344,9.426,53.78
Power,0.008951,16.74,60.61
Power,0.094824,12.92,50.85
Power,0.027916,8.745,50.11
Power,0.015331,8.538,52.03
Power,0.077898,1.171,41.1
Power,0.029245,16.49,59.38
Power,0.013648,24.9,59.43
Power,0.011521,15.61,60.6
Power,1.338173,14.57,51.41
Power,0.024637,14.65,63.2
Power,0.07196,6.963,51.01
Power,0.013825,11,49.59
Power,0.009571,-3.44,39.03
Power,0.108117,6.77,49.29
Power,0.038905,14.56,42.04
Power,0.023485,9.923,49.79
Power,0.024637,25.74,62.59
Power,0.286245,13.24,52.53
Power,0.024991,9.483,51.27
Power,0.009926,7.837,48
Power,0.028447,-6.89,37.18
Power,0.069656,-7.98,53.67
Power,0.202942,-6.39,43.29
Power,0.039968,13.24,52.53
Power,0.010723,-3.14,42.48
Power,0.01994,25.73,62.19
Power,0.133817,13.49,52.49
Power,0.051223,9.673,45.2
Power,0.01542,25.12,60.26
Power,0.012141,21.64,65.81
Power,0.27118,6.727,51.49
Power,0.012584,13.01,55.57
Power,0.009748,25.83,62.57
Power,0.014445,20.41,63.86
Power,0.107231,6.985,51.02
Power,0.010812,12.23,50.81
Power,0.009837,12.51,49.65
Power,0.010723,1.686,41.55
Power,0.058756,-16.3,28.38
Power,0.010723,7.469,51.62
Power,0.0366,13.34,52.53
Power,0.026852,8.627,50.08
Power,0.278269,7.716,51.67
Power,0.048919,1.431,38.91
Power,0.010103,18.42,47.56
Power,0.028181,17.66,59.17
Power,0.013913,24.74,42.18
Power,2.77383,6.666,50.97
Power,0.169266,10.17,54.33
Power,0.284473,-3.07,53.22
Power,0.423607,7.747,52.28
Power,0.146224,6.827,51.08
Power,0.011787,17.97,59.35
Power,0.035714,9.991,54.08
Power,0.117866,9.725,53.56
Power,0.251683,10.09,52.31
Power,0.038727,11.26,44.98
Power,0.180786,14.12,50.15
Power,0.010369,13.41,46.5
Power,0.084012,6.99,50.97
Power,0.019585,2.69,39.56
Power,0.071517,24.71,60.14
Power,0.057869,18.1,59.35
Power,0.045019,8.728,45.52
Power,0.027295,4.259,39.89
Power,0.030397,4.259,39.89
Power,0.087735,8.653,50.09
Power,0.030929,6.84,50.85
Power,0.02632,17.87,59.61
Power,0.063009,6.752,51.42
Power,0.036157,9.148,49.82
Power,0.01542,14.14,56.03
Power,0.009394,12.69,56.03
Power,0.397021,23.4,44.66
Power,0.629207,8.493,49.44
Power,0.062832,7.177,51.52
Power,0.112548,10.06,53.52
Power,0.067884,13.7,51.04
Power,0.020737,2.68,39.64
Power,0.065136,7.708,51.67
Power,0.011343,8.538,52.03
Power,1.763553,6.314,50.83
Power,0.024725,12.41,52.39
Power,0.023662,12.08,54.12
Power,0.01285,8.619,51.99
Power,0.042006,15.17,59.26
Power,0.126728,9.725,53.56
Power,0.512228,23.13,44.91
Power,0.016129,12.06,50.9
Power,0.243707,10.97,52.17
Power,0.010989,-5.87,43.31
Power,0.020117,-3.63,38.08
Power,0.235731,13.24,52.53
Power,0.022155,25.67,66.49
Power,0.042006,13.3,52.42
Power,0.053084,24.62,65.68
Power,0.027207,12.07,51.16
Power,0.590214,-5.72,43.55
Power,0.018788,-5.39,36.19
Power,0.010369,-3.14,42.48
Power,0.034296,10.51,52.27
Power,0.061148,8.973,45.02
Power,0.182559,14.63,52.16
Power,0.021889,14.36,51.75
Power,0.397021,8.953,50.08
Power,0.131159,10.06,53.52
Power,1.107759,12.37,51.18
Power,0.081265,13.42,52.51
Power,0.326124,8.996,52.38
Power,0.948242,14.35,51.53
Power,0.020826,12.41,52.39
Power,0.219779,12.13,54.14
Power,0.016483,12.23,51.82
Power,0.023307,17.27,60.68
Power,0.140021,10.17,54.33
Power,0.09571,8.536,50.08
Power,0.614142,6.657,51.6
Power,0.014711,11.32,50.68
Power,0.01285,-0.81,41.29
Power,0.012141,0.555,40.76
Power,0.008862,12.11,47.79
Power,0.073555,7.708,51.67
Power,0.142679,7.35,51.56
Power,0.013293,7.579,51.68
Power,0.030131,7.488,51.41
Power,0.040145,-5.39,36.18
Power,0.025523,2.231,41.42
Power,0.009305,7.223,51.45
Power,0.019851,18.71,63.27
Power,0.526407,-6.56,42.61
Power,0.009748,18.42,47.56
Power,0.125841,11.13,45.05
Power,0.024016,7.408,51.4
Power,0.152428,10.8,45.16
Power,0.051932,-61.5,16.26
Power,0.027916,-61.5,16.26
Power,0.346507,22.82,45.91
Power,0.325238,7.716,51.67
Power,0.013382,14.54,59.34
Power,0.152428,9.647,52.42
Power,0.037132,21.47,61.11
Power,1.116622,7.009,51.6
Power,0.026409,12,51.31
Power,0.057781,9.432,54.8
Power,0.144452,8.932,52.18
Power,0.009394,14.14,56.03
Power,0.453738,11.95,51.39
Power,0.015863,11.99,51.3
Power,0.026232,17.27,60.68
Power,0.037221,15.17,59.26
Power,0.299538,7.969,51.68
Power,0.014357,6.97,51.59
Power,0.024282,2.69,39.56
Power,0.150655,7.33,51.62
Power,0.01347,13.3,52.52
Power,0.206486,7.481,51.61
Power,0.014977,7.76,49.43
Power,0.153314,12.13,54.14
Power,0.122297,7.939,51.66
Power,0.032347,12.92,57.72
Power,0.026143,12.08,54.12
Power,0.014888,8.247,50.03
Power,0.1028,6.653,51.36
Power,0.067618,18.1,59.35
Power,0.0257,-6.86,37.3
Power,0.017901,11.99,57.64
Power,0.044753,11.57,51.86
Power,0.010014,-3,38.17
Power,2.109174,14.45,51.83
Power,0.011343,12.02,57.72
Power,0.023573,13.57,59.38
Power,0.019142,16.99,58.74
Power,0.02765,-8.41,43.17
Power,0.034119,12.69,56.03
Power,0.072935,8.653,50.09
Power,0.288017,8.146,53.56
Power,0.020737,8.627,50.08
Power,0.236617,10.76,52.42
Power,0.012939,9.965,48.39
Power,0.021535,17.39,62.4
Power,0.017636,-3.63,38.08
Power,0.409428,-5.72,43.55
Power,0.16129,12.23,44.44
Power,0.233959,7.103,51.67
Power,0.049362,13.03,55.62
Power,0.016395,28.6,44.15
Power,0.024371,9.426,53.78
Power,0.182559,10.97,52.17
Power,0.010369,-3.71,41.66
Power,0.209145,18.53,48.69
Power,0.356255,7.621,51.64
Power,0.073732,7.177,51.52
Power,0.058312,9.708,45.05
Power,0.019319,21.04,64.74
Power,0.017547,9.426,53.78
Power,0.053438,17.66,59.17
Power,0.041297,-4.56,36.75
Power,0.077898,-6.32,53.41
Power,0.027916,11,49.42
Power,0.273838,7.181,51.54
Power,0.192307,8.303,49.01
Power,0.028802,12.69,56.03
Power,0.010014,13.3,52.52
Power,0.479438,8.953,50.08
Power,0.019053,8.745,50.11
Power,0.132045,6.843,50.86
Power,0.028447,12.3,51.62
Power,0.036069,17.87,59.61
Power,0.026409,8.26,49.04
Power,0.025966,12.92,57.72
Power,0.018522,-6.56,42.61
Power,0.016395,10.61,44.7
Power,0.277383,9.371,48.71
Power,0.011521,15.61,60.6
Power,0.011521,13.38,56.12
Power,0.035005,12.37,51.35
Power,0.016306,14.53,52.31
Power,0.023307,9.483,51.27
Power,0.01285,2.69,39.56
Power,0.010014,14.97,58.04
Power,0.1285,14.63,52.16
Power,0.138248,7.704,51.27
Power,0.072669,7.678,45.07
Power,0.333214,23.71,44.38
Power,0.012761,8.615,51.99
Power,0.015686,-5.4,36.2
Power,0.014268,14.14,56.03
Power,0.021358,17.82,59.36
Power,0.019053,6.729,51.21
Power,0.086848,16.51,59.58
Power,0.093938,8.536,50.08
Power,0.01028,-3.71,41.66
Power,0.034828,-5.38,36.21
Power,0.111662,8.237,50.02
Power,0.119638,8.237,50.02
Power,0.144452,8.431,49.51
Power,0.030131,17.67,59.85
Power,0.292449,10.09,52.31
Power,0.017636,10.85,45.88
Power,0.094824,25.99,44.88
Power,0.039348,14.3,40.83
Power,0.015686,7.206,53.34
Power,0.188762,11.79,48.45
Power,0.171924,15.2,37.12
Power,0.016838,9.231,48.78
Power,0.035803,17.66,59.17
Power,0.026143,17.66,59.17
Power,0.015952,8.247,50.03
Power,0.083215,11.5,48.76
Power,0.014888,7.69,47.55
Power,0.012052,1.686,41.55
Power,0.01799,7.201,53.34
Power,0.009748,9.231,48.78
Power,0.026143,9.157,49.01
Power,0.084899,12.92,50.85
Power,0.011343,7.76,49.43
Power,0.014977,11.79,48.45
Power,0.011432,-6.69,43.5
Power,0.215348,8.4,39.19
Power,0.022864,7.64,51.95
Power,0.443104,-1.9,36.98
Power,0.022687,7.397,53.09
Power,2.871313,6.599,51.03
Power,0.023662,14.36,51.75
Power,0.165721,18.1,59.35
Power,0.078341,-5.87,43.31
Power,0.576921,8.493,49.44
Power,0.017636,9.648,52.42
Power,0.204714,8.303,49.01
Power,0.057958,9.432,54.8
Power,0.029599,17.87,59.61
Power,0.056983,9.157,49.01
Power,0.189648,8.138,53.57
Power,0.1542,28.12,59.35
Power,0.0148,-3.54,36.73
Power,0.010457,13.5,37.31
Power,0.023396,15.17,59.26
Power,0.009571,9.965,48.39
Power,0.017458,7.206,53.34
Power,0.029068,-4.05,43.36
Power,0.146224,22.68,44.67
Power,0.082151,12,51.29
Power,0.269407,-5.63,42.79
Power,0.009394,12.11,47.79
Power,0.010014,-7.86,43.44
Power,0.031106,6.839,51.17
Power,0.167493,8.727,53.12
Power,0.014711,21.04,64.74
Power,0.02827,8.724,48.89
Power,0.011343,17.07,59.62
Power,0.155086,9.647,52.42
Power,0.126728,10.76,52.44
Power,0.02056,17.26,60.68
Power,0.014977,11.79,48.45
Power,0.139135,11.79,48.45
Power,0.009128,19.46,48.17
Power,0.116979,9.725,53.56
Power,0.063187,-7.95,53.29
Power,0.016129,17.67,59.85
Power,0.00966,7.837,48
Power,0.011078,21.64,65.81
Power,0.015952,13.29,53.56
Power,0.017724,21.73,48.86
Power,0.028181,14.83,56.86
Power,0.010723,7.219,51.45
Power,0.028447,8.616,45.44
Power,0.049539,6.75,51.42
Power,0.024637,8.452,49.52
Power,0.02056,12.56,51.87
Power,0.015952,-5.4,36.2
Power,0.196738,9.371,48.71
Power,0.065402,13.7,51.04
Power,0.179014,0,39.95
Power,0.071517,7.883,45.18
Power,0.009837,9.662,47.82
Power,0.01028,17.97,59.35
Power,0.010634,14.97,58.04
Power,0.025523,17.19,40.49
Power,0.059287,9.432,54.8
Power,0.015509,25.58,60.33
Power,0.037841,7.12,51.24
Power,0.032524,20.41,63.86
Power,0.179014,9.872,44.11
Power,0.06425,10.78,52.43
Power,0.199397,28.12,59.35
Power,0.395249,-7.86,43.44
Power,0.011343,13.38,56.12
Power,0.036157,10.51,52.27
Power,0.217121,11.63,48.18
Power,0.042892,8.817,53.11
Power,0.011521,7.662,47.54
Power,0.126728,10.17,54.33
Power,0.030308,8.724,48.89
Power,0.147997,14.12,50.15
Power,0.011964,-6.94,37.19
Power,0.019408,14.65,63.2
Power,0.012318,12.02,57.72
Power,0.022244,18.13,59.15
Power,0.009039,12.11,47.79
Power,1.355898,14.57,51.41
Power,0.031106,17.82,59.36
Power,0.083747,11.5,48.76
Power,0.167493,10.17,54.33
Power,0.009217,-3.72,40.3
Power,0.014711,12.56,37.99
Power,0.009748,-6.9,37.18
Power,2.09145,14.45,51.83
Power,0.023573,25.73,62.19
Power,0.020649,-3.76,40.26
Power,0.307514,7.619,51.63
Power,0.120524,11.55,48.11
Power,0.195852,7.704,51.27
Power,0.012052,15.61,60.6
Power,0.103686,8.43,44.27
Power,0.659338,8.493,49.44
Power,0.023662,14.65,63.2
Power,0.06877,8.873,53.05
Power,0.029954,2.231,41.42
Power,0.028181,15.62,58.41
Power,0.036778,26.07,44.94
Power,0.132931,7.969,51.68
Power,0.049805,1.431,38.91
Power,0.018167,9.426,53.78
Power,0.117866,11.55,48.11
Power,0.202942,11.63,48.18
Power,0.090393,0,39.95
Power,0.287131,9.208,49.17
Power,0.01223,27.74,59.4
Power,0.022598,9.648,52.42
Power,0.020294,27.68,64.23
Power,0.016572,25.12,60.45
Power,0.009748,-3,38.17
Power,0.101028,7.35,51.56
Power,0.085165,11.76,42.12
Power,0.009748,7.678,45.07
Power,0.116979,8.516,53.2
Power,0.340304,-1.9,36.98
Power,0.025434,13.57,59.38
Power,0.01028,7.408,51.4
Power,0.175469,22.21,65.56
Power,0.01799,-3.11,39.39
Power,0.015331,-5.39,36.18
Power,0.194079,-5.41,36.18
Power,0.410314,6.719,51.52
Power,0.050602,17.67,59.85
Power,0.019674,12.73,48.18
Power,0.012052,8.023,52.29
Power,0.127614,11.57,48.76
Power,0.394362,6.582,51.05
Power,0.047058,-8.5,43.33
Power,0.009482,12.11,47.79
Power,0.249024,6.727,51.49
Power,0.405883,6.681,51.57
Power,0.094824,8.4,39.19
Power,0.017636,-4.81,37.45
Power,0.01028,12.69,56.03
Power,0.029156,16.49,59.38
Power,0.01799,12.73,48.18
Power,0.012673,19.02,47.33
Power,0.73378,27.9,59.27
Power,0.036512,17.87,59.61
Power,0.042272,-1.9,43.32
Power,0.100141,11.5,48.76
Power,0.17281,7.478,51.61
Power,0.028359,19.05,47.42
Power,0.073467,24.18,46.46
Power,0.011255,-3,38.16
Power,0.024016,-3.63,38.08
Power,0.011787,11.57,48.76
Power,0.030397,12.86,48.8
Power,0.150655,-0.38,40.99
Power,0.037841,18.27,47.5
Power,0.166607,6.684,51.57
Power,0.010369,12.02,57.72
Power,0.129386,7.676,44.99
Power,0.023485,-1.67,42.16
Power,0.009748,13.59,45.91
Power,0.3855,9.207,49.17
Power,0.035005,7.306,52.48
Power,0.040943,24.83,60.28
Power,0.009394,24.85,44.86
Power,0.012673,-2.93,35.29
Power,0.014445,13.57,59.38
Power,0.022067,7.844,48.02
Power,0.215348,18,40.62
Power,0.02313,14.83,56.86
Power,0.064782,10.78,52.43
Power,0.009305,2.822,42.01
Power,0.039436,11.06,49.43
Power,1.134346,12.37,51.18
Power,0.028625,12.92,57.72
Power,0.115207,23.81,44.34
Power,0.011787,-3.44,39.03
Power,0.081531,6.662,51.36
Power,0.232186,7.187,51.55
Power,0.054679,18.91,47.32
Power,0.017104,7.397,53.09
Power,0.012052,7.469,51.62
Power,0.134704,10.76,52.44
Power,0.194079,11.79,48.45
Power,0.025168,7.177,51.52
Power,0.014002,12.56,51.87
Power,0.016483,11.99,57.64
Power,0.029688,15.17,59.26
Power,0.087646,16.51,59.58
Power,0.158631,22.21,65.56
Power,0.042361,15.16,37.15
Power,0.068149,-8.41,43.17
Power,0.035537,12.37,51.35
Power,0.009394,12.11,47.79
Power,0.351824,6.719,51.37
Power,0.302197,8.146,53.56
Power,0.02632,12.92,57.72
Power,0.267635,6.731,51.46
Power,0.009039,15.69,41.07
Power,0.014977,10.22,50.03
Power,0.088089,6.985,51.02
Power,0.035626,11.06,49.43
Power,0.017901,11.99,51.3
Power,0.107231,-3.98,38.65
Power,0.014622,9.923,49.79
Power,0.023396,9.148,49.82
Power,0.014977,18.6,48.19
Power,0.093052,6.84,50.85
Power,0.039348,9.991,54.08
Power,0.078429,12,51.29
Power,0.148883,8.516,53.2
Power,0.011255,15.62,58.41
Power,0.01604,9.114,52.54
Power,0.010634,7.488,51.41
Power,0.022244,10.22,50.03
Power,0.028447,12.3,51.62
Power,0.025346,19.1,47.55
Power,0.026763,14.83,56.86
Power,0.036423,12.26,44.48
Power,0.035271,9.991,54.08
Power,0.110776,10.06,53.52
Power,0.033321,16.49,59.38
Power,0.013559,2.69,39.56
Power,0.13559,6.827,51.08
Power,0.074176,12.26,51.07
Power,0.012673,18.54,49.81
Power,0.04307,16.78,41.08
Power,0.027472,4.259,39.89
Power,0.243707,8.727,53.12
Power,0.122297,9.725,53.56
Power,0.061946,6.963,51.01
Power,0.039436,-5.41,36.19
Power,0.019762,7.844,48.02
Power,0.012318,7.579,51.68
Power,0.016572,19.16,47.45
Power,0.010369,12.23,50.81
Power,0.016483,7.199,51.26
Power,0.014534,25.11,60.36
Power,0.022953,7.844,48.02
Power,0.010546,13.01,55.57
Power,0.213576,10.09,52.31
Power,0.01542,12,51.31
Power,1.488829,6.582,51.05
Power,0.078518,6.99,50.97
Power,0.016395,12.06,50.9
Power,0.537928,11.95,51.39
Power,0.04112,6.75,51.42
Power,0.013382,11,49.59
Power,0.013382,11,49.59
Power,0.029777,6.963,51.01
Power,0.011078,-3.14,42.48
Power,0.06363,17.66,59.17
Power,0.061414,6.729,51.21
Power,0.132931,6.843,50.86
Power,0.011432,12.51,49.65
Power,0.020383,7.081,50.73
Power,0.019053,13.03,55.62
Power,0.015154,10.41,51.49
Power,0.039791,9.148,49.82
Power,0.010191,12.13,47.85
Power,0.013116,11.7,44.36
Power,0.131159,-5.39,36.18
Power,0.011343,13.57,59.38
Power,0.011875,12.51,49.65
Power,0.009926,12.51,49.65
Power,0.019851,11.99,51.45
Power,0.025966,11.88,57.69
Power,0.027295,12.07,51.16
Power,0.050957,-1.09,37.7
Power,0.06939,8.873,53.05
Power,0.009926,6.97,51.59
Power,0.113435,-0.27,39.67
Power,0.311059,8.299,40.85
Power,0.061857,12.65,41.57
Power,0.020294,12.73,48.18
Power,0.017458,17.66,59.17
Power,0.080734,21.89,47.08
Power,0.011255,8.739,45.62
Power,0.157745,6.879,49.24
Power,0.011787,13.01,55.57
Power,0.008951,21.62,47.51
Power,0.018433,8.686,53.12
Power,0.029777,17.55,47.09
Power,0.116979,24.62,65.69
Power,0.02118,9.923,49.79
Power,0.034119,11.58,50.89
Power,0.218007,7.235,49.36
Power,0.113435,11.55,48.11
Power,0.214462,7.716,51.67
Power,0.024902,19.05,47.46
Power,0.156859,28.12,59.35
Power,0.185217,6.731,51.46
Power,0.022067,11.04,51.01
Power,0.024725,12.86,48.8
Power,0.249024,7.465,51.61
Power,0.057869,-5.68,43.29
Power,0.032967,-5.8,43.27
Power,0.013293,9.662,47.82
Power,0.017458,10.65,49.98
Power,0.055299,-4.56,36.75
Power,0.144452,8.192,45.23
Power,0.029245,17.55,47.09
Power,0.02118,15.62,58.41
Power,0.017104,10.65,49.98
Power,0.014977,14.14,56.03
Power,0.013736,13.01,55.57
Power,0.022864,20.58,48.22
Power,0.025257,11,49.42
Power,0.029599,-5.41,36.19
Power,0.01542,10.22,50.03
Power,0.031195,17.8,47.73
Power,0.129386,10.06,53.52
Power,0.022953,18.71,63.27
Power,2.534554,6.666,50.97
Power,0.210917,11.63,48.18
Power,0.809994,7.009,51.6
Power,0.201169,10.97,52.17
Power,0.02056,9.923,49.79
Power,0.035271,11.88,57.69
Power,0.072403,12.07,51.11
Power,0.012141,7.014,49.22
Power,0.015066,21.02,47.91
Power,0.01347,11.94,51.52
Power,0.093938,6.99,50.97
Power,0.199397,7.103,51.67
Power,0.032524,11.58,50.89
Power,0.017636,-5.39,36.18
Power,0.018522,6.737,49.34
Power,0.146224,7.33,51.62
Power,0.153314,6.879,49.24
Power,0.091279,13.42,52.51
